no,area,genre,name,is_large_store,ticket_type,map_query
503,隼人,コンビニ,セブンイレブン 隼人見次店,False,全券利用可（14枚）,セブンイレブン 隼人見次店 霧島市 隼人
504,隼人,コンビニ,セブンイレブン 隼人住吉店,False,全券利用可（14枚）,セブンイレブン 隼人住吉店 霧島市 隼人
505,隼人,コンビニ,セブンイレブン 南隼人店,False,全券利用可（14枚）,セブンイレブン 南隼人店 霧島市 隼人
506,隼人,美容・理容,SELECT SHOP COQUETTE,False,全券利用可（14枚）,SELECT SHOP COQUETTE 霧島市 隼人
507,隼人,車・バイク・ガソリン,洗車工房 隼人店,False,全券利用可（14枚）,洗車工房 隼人店 霧島市 隼人
508,隼人,サービス,荘厳社,False,全券利用可（14枚）,荘厳社 霧島市 隼人
509,隼人,飲食店,そば茶屋吹上庵 隼人中央店,False,全券利用可（14枚）,そば茶屋吹上庵 隼人中央店 霧島市 隼人
510,隼人,飲食店,そば茶屋吹上庵 空港バイパス店,False,全券利用可（14枚）,そば茶屋吹上庵 空港バイパス店 霧島市 隼人
511,隼人,サービス,曽山商店,False,全券利用可（14枚）,曽山商店 霧島市 隼人
512,隼人,整体・整骨・リラクゼーション,タイ古式マッサージ センサバイ,False,全券利用可（14枚）,タイ古式マッサージ センサバイ 霧島市 隼人
513,隼人,飲食店,大漁市場こんぴら丸隼人店,False,全券利用可（14枚）,大漁市場こんぴら丸隼人店 霧島市 隼人
514,隼人,その他,ダイレックス 隼人店,True,共通券のみ（7枚まで）,ダイレックス 隼人店 霧島市 隼人
515,隼人,住宅・工務店・設備,たちばな畳・ふすま店,False,全券利用可（14枚）,たちばな畳・ふすま店 霧島市 隼人
516,隼人,カフェ・スイーツ,タルトとスイーツSKYPIA,False,全券利用可（14枚）,タルトとスイーツSKYPIA 霧島市 隼人
517,隼人,飲食店,中国料理なすの華,False,全券利用可（14枚）,中国料理なすの華 霧島市 隼人
518,隼人,スーパー・食品,⾧命ヘルシン酢醸造,False,全券利用可（14枚）,⾧命ヘルシン酢醸造 霧島市 隼人
519,隼人,住宅・工務店・設備,津田和建設,False,全券利用可（14枚）,津田和建設 霧島市 隼人
520,隼人,家電・ホームセンター,Dプラザ鹿児島隼人店,False,全券利用可（14枚）,Dプラザ鹿児島隼人店 霧島市 隼人
521,隼人,カフェ・スイーツ,手造り菓子工房 かしの樹,False,全券利用可（14枚）,手造り菓子工房 かしの樹 霧島市 隼人
522,隼人,衣料・靴・メガネ,とくだフトン店,False,全券利用可（14枚）,とくだフトン店 霧島市 隼人
523,隼人,車・バイク・ガソリン,徳光自動車商会,False,全券利用可（14枚）,徳光自動車商会 霧島市 隼人
524,隼人,車・バイク・ガソリン,徳吉自動車,False,全券利用可（14枚）,徳吉自動車 霧島市 隼人
525,隼人,ドラッグストア・薬局,とざか薬局,False,全券利用可（14枚）,とざか薬局 霧島市 隼人
526,隼人,ドラッグストア・薬局,とざか薬局 隼人店,False,全券利用可（14枚）,とざか薬局 隼人店 霧島市 隼人
527,隼人,その他,どったんばっ炭,False,全券利用可（14枚）,どったんばっ炭 霧島市 隼人
528,隼人,住宅・工務店・設備,冨森畳店,False,全券利用可（14枚）,冨森畳店 霧島市 隼人
529,隼人,車・バイク・ガソリン,Dｒ.Drive ITS 隼人給油所,False,全券利用可（14枚）,Dｒ.Drive ITS 隼人給油所 霧島市 隼人
530,隼人,サービス,ドライブイン小浜,False,全券利用可（14枚）,ドライブイン小浜 霧島市 隼人
531,隼人,ドラッグストア・薬局,ドラッグイレブン 姫城店,False,全券利用可（14枚）,ドラッグイレブン 姫城店 霧島市 隼人
532,隼人,ドラッグストア・薬局,ドラッグストアコスモス 隼人店,False,全券利用可（14枚）,ドラッグストアコスモス 隼人店 霧島市 隼人
533,隼人,ドラッグストア・薬局,ドラッグストアコスモス 隼人中央店,True,共通券のみ（7枚まで）,ドラッグストアコスモス 隼人中央店 霧島市 隼人
534,隼人,ドラッグストア・薬局,ドラッグストアコスモス 日当山店,True,共通券のみ（7枚まで）,ドラッグストアコスモス 日当山店 霧島市 隼人
535,隼人,ドラッグストア・薬局,ドラッグストアコスモス 見次店,False,全券利用可（14枚）,ドラッグストアコスモス 見次店 霧島市 隼人
536,隼人,ドラッグストア・薬局,ドラッグストアモリ 隼人店,True,共通券のみ（7枚まで）,ドラッグストアモリ 隼人店 霧島市 隼人
537,隼人,飲食店,鶏どうらく,False,全券利用可（14枚）,鶏どうらく 霧島市 隼人
538,隼人,スーパー・食品,鶏のみやま 隼人販売所,False,全券利用可（14枚）,鶏のみやま 隼人販売所 霧島市 隼人
539,隼人,整体・整骨・リラクゼーション,トレーニングセンターサンプレイ,False,全券利用可（14枚）,トレーニングセンターサンプレイ 霧島市 隼人
540,隼人,スーパー・食品,とんかつ竹亭 イオン隼人国分店,False,全券利用可（14枚）,とんかつ竹亭 イオン隼人国分店 霧島市 隼人
541,隼人,その他,tombo coffee,False,全券利用可（14枚）,tombo coffee 霧島市 隼人
542,隼人,整体・整骨・リラクゼーション,永峯整骨院,False,全券利用可（14枚）,永峯整骨院 霧島市 隼人
543,隼人,サービス,中村写真工房,False,全券利用可（14枚）,中村写真工房 霧島市 隼人
544,隼人,交通・代行,中村タクシー,False,全券利用可（14枚）,中村タクシー 霧島市 隼人
545,隼人,サービス,ナギサセンター,False,全券利用可（14枚）,ナギサセンター 霧島市 隼人
546,隼人,飲食店,ナンバーワンオートセンター,False,全券利用可（14枚）,ナンバーワンオートセンター 霧島市 隼人
547,隼人,住宅・工務店・設備,庭蒼,False,全券利用可（14枚）,庭蒼 霧島市 隼人
548,隼人,カフェ・スイーツ,猫ちゃんいる夜カフェ＆カクテルバー ダニエルのいえ,False,全券利用可（14枚）,猫ちゃんいる夜カフェ＆カクテルバー ダニエルのいえ 霧島市 隼人
549,隼人,その他,ネッビア,False,全券利用可（14枚）,ネッビア 霧島市 隼人
550,隼人,整体・整骨・リラクゼーション,ねむのき鍼灸整骨院,False,全券利用可（14枚）,ねむのき鍼灸整骨院 霧島市 隼人
551,隼人,カフェ・スイーツ,ノアコーヒー,False,全券利用可（14枚）,ノアコーヒー 霧島市 隼人
552,隼人,スーパー・食品,バースデイ イオン隼人国分店,False,全券利用可（14枚）,バースデイ イオン隼人国分店 霧島市 隼人
553,隼人,カフェ・スイーツ,Patisserie HIMITSUKICHI,False,全券利用可（14枚）,Patisserie HIMITSUKICHI 霧島市 隼人
554,隼人,住宅・工務店・設備,浜崎タタミ店,False,全券利用可（14枚）,浜崎タタミ店 霧島市 隼人
555,隼人,雑貨・花・ギフト,隼風窯（はやせがま）,False,全券利用可（14枚）,隼風窯（はやせがま） 霧島市 隼人
556,隼人,医療・福祉,はやと形成外科クリニック,False,全券利用可（14枚）,はやと形成外科クリニック 霧島市 隼人
557,隼人,医療・福祉,はやと国分福祉タクシー,False,全券利用可（14枚）,はやと国分福祉タクシー 霧島市 隼人
558,隼人,スーパー・食品,居酒屋 隼人や,False,全券利用可（14枚）,居酒屋 隼人や 霧島市 隼人
559,隼人,その他,Paris Roi,False,全券利用可（14枚）,Paris Roi 霧島市 隼人
560,隼人,スーパー・食品,肥後ストアー,False,全券利用可（14枚）,肥後ストアー 霧島市 隼人
561,隼人,飲食店,日当山無垢食堂,False,全券利用可（14枚）,日当山無垢食堂 霧島市 隼人
562,隼人,衣料・靴・メガネ,ヒマラヤ 霧島隼人店,True,共通券のみ（7枚まで）,ヒマラヤ 霧島隼人店 霧島市 隼人
563,隼人,ドラッグストア・薬局,ひめぎ薬局,False,全券利用可（14枚）,ひめぎ薬局 霧島市 隼人
564,隼人,スーパー・食品,ひもの屋酒元水産直売所,False,全券利用可（14枚）,ひもの屋酒元水産直売所 霧島市 隼人
565,隼人,美容・理容,美容室 Spica（スピカ）,False,全券利用可（14枚）,美容室 Spica（スピカ） 霧島市 隼人
566,隼人,美容・理容,美容室 ディーズカンパニー,False,全券利用可（14枚）,美容室 ディーズカンパニー 霧島市 隼人
567,隼人,美容・理容,美容室ベル,False,全券利用可（14枚）,美容室ベル 霧島市 隼人
568,隼人,整体・整骨・リラクゼーション,ファイテン元気upプラザ,False,全券利用可（14枚）,ファイテン元気upプラザ 霧島市 隼人
569,隼人,衣料・靴・メガネ,ファッションハウスマエヒラ,False,全券利用可（14枚）,ファッションハウスマエヒラ 霧島市 隼人
570,隼人,コンビニ,ファミリーマート 霧島市立医師会医療センター/S,False,全券利用可（14枚）,ファミリーマート 霧島市立医師会医療センター/S 霧島市 隼人
571,隼人,コンビニ,ファミリーマート はとや日当山店,False,全券利用可（14枚）,ファミリーマート はとや日当山店 霧島市 隼人
572,隼人,コンビニ,ファミリーマート はとや松永店,False,全券利用可（14枚）,ファミリーマート はとや松永店 霧島市 隼人
573,隼人,コンビニ,ファミリーマート 隼人塚公園前店,False,全券利用可（14枚）,ファミリーマート 隼人塚公園前店 霧島市 隼人
574,隼人,サービス,佛壇の古屋鋪 隼人店,False,全券利用可（14枚）,佛壇の古屋鋪 隼人店 霧島市 隼人
575,隼人,スーパー・食品,プラスワン イオン隼人国分店,False,全券利用可（14枚）,プラスワン イオン隼人国分店 霧島市 隼人
576,隼人,カフェ・スイーツ,BOULANGERIE NOEL,False,全券利用可（14枚）,BOULANGERIE NOEL 霧島市 隼人
577,隼人,家電・ホームセンター,ブルケンウエスト ダイコク霧島店,False,全券利用可（14枚）,ブルケンウエスト ダイコク霧島店 霧島市 隼人
578,隼人,美容・理容,ヘアーサロンはいから,False,全券利用可（14枚）,ヘアーサロンはいから 霧島市 隼人
579,隼人,美容・理容,ヘアーサロン迫田,False,全券利用可（14枚）,ヘアーサロン迫田 霧島市 隼人
580,隼人,カフェ・スイーツ,BAKER SHIMOFUL,False,全券利用可（14枚）,BAKER SHIMOFUL 霧島市 隼人
581,隼人,カフェ・スイーツ,Bakery Choice,False,全券利用可（14枚）,Bakery Choice 霧島市 隼人
582,隼人,サービス,便利屋 武,False,全券利用可（14枚）,便利屋 武 霧島市 隼人
583,隼人,家電・ホームセンター,ホームプラザナフコ 隼人店,True,共通券のみ（7枚まで）,ホームプラザナフコ 隼人店 霧島市 隼人
584,隼人,その他,ほっともっと 隼人姫城店,False,全券利用可（14枚）,ほっともっと 隼人姫城店 霧島市 隼人
585,隼人,整体・整骨・リラクゼーション,ボディメイクアスポーテ,False,全券利用可（14枚）,ボディメイクアスポーテ 霧島市 隼人
586,隼人,宿泊・温泉,ホテル京セラ,False,全券利用可（14枚）,ホテル京セラ 霧島市 隼人
587,隼人,車・バイク・ガソリン,Honda Cars 鹿児島北,False,全券利用可（14枚）,Honda Cars 鹿児島北 霧島市 隼人
588,隼人,衣料・靴・メガネ,マイまくら 国分店,False,全券利用可（14枚）,マイまくら 国分店 霧島市 隼人
589,隼人,その他,まちかどスタンドシグナル,False,全券利用可（14枚）,まちかどスタンドシグナル 霧島市 隼人
590,隼人,医療・福祉,みつお産婦人科,False,全券利用可（14枚）,みつお産婦人科 霧島市 隼人
591,隼人,カフェ・スイーツ,MINOUCAFE,False,全券利用可（14枚）,MINOUCAFE 霧島市 隼人
592,隼人,その他,MEGAドン・キホーテ 霧島隼人店,True,共通券のみ（7枚まで）,MEGAドン・キホーテ 霧島隼人店 霧島市 隼人
593,隼人,衣料・靴・メガネ,メガネ２１ 隼人店,False,全券利用可（14枚）,メガネ２１ 隼人店 霧島市 隼人
594,隼人,スーパー・食品,メガネのヨネザワ イオン隼人国分店,False,全券利用可（14枚）,メガネのヨネザワ イオン隼人国分店 霧島市 隼人
595,隼人,その他,恵屋プラス 隼人店,False,全券利用可（14枚）,恵屋プラス 隼人店 霧島市 隼人
596,隼人,飲食店,モスバーガー 隼人店,False,全券利用可（14枚）,モスバーガー 隼人店 霧島市 隼人
597,隼人,その他,Monte e Mare,False,全券利用可（14枚）,Monte e Mare 霧島市 隼人
598,隼人,飲食店,焼肉なべしま 隼人店,False,全券利用可（14枚）,焼肉なべしま 隼人店 霧島市 隼人
599,隼人,スーパー・食品,山形屋ショッピングプラザ 隼人店,True,共通券のみ（7枚まで）,山形屋ショッピングプラザ 隼人店 霧島市 隼人
600,隼人,スーパー・食品,山口米店,False,全券利用可（14枚）,山口米店 霧島市 隼人
601,隼人,スーパー・食品,山下酒店,False,全券利用可（14枚）,山下酒店 霧島市 隼人
602,隼人,その他,森の弁当 やまだ屋,False,全券利用可（14枚）,森の弁当 やまだ屋 霧島市 隼人
603,隼人,宿泊・温泉,優湯庵,False,全券利用可（14枚）,優湯庵 霧島市 隼人
604,隼人,宿泊・温泉,ゆごや物語,False,全券利用可（14枚）,ゆごや物語 霧島市 隼人
605,隼人,レジャー・観光,ライダーズステーション,False,全券利用可（14枚）,ライダーズステーション 霧島市 隼人
606,隼人,飲食店,楽天ラーメン,False,全券利用可（14枚）,楽天ラーメン 霧島市 隼人
607,隼人,美容・理容,eye salon Rasiku,False,全券利用可（14枚）,eye salon Rasiku 霧島市 隼人
608,隼人,整体・整骨・リラクゼーション,ラッキー鍼灸院,False,全券利用可（14枚）,ラッキー鍼灸院 霧島市 隼人
609,隼人,整体・整骨・リラクゼーション,ラッキー整骨院,False,全券利用可（14枚）,ラッキー整骨院 霧島市 隼人
610,隼人,美容・理容,LAVOTTO CRERCE,False,全券利用可（14枚）,LAVOTTO CRERCE 霧島市 隼人
611,隼人,その他,Lamp+,False,全券利用可（14枚）,Lamp+ 霧島市 隼人
612,隼人,家電・ホームセンター,リビング幸和,False,全券利用可（14枚）,リビング幸和 霧島市 隼人
613,隼人,美容・理容,RE-BORN of hair,False,全券利用可（14枚）,RE-BORN of hair 霧島市 隼人
614,隼人,整体・整骨・リラクゼーション,リラクゼーション maru,False,全券利用可（14枚）,リラクゼーション maru 霧島市 隼人
615,隼人,美容・理容,リラクゼーションサロン アロマガーデン,False,全券利用可（14枚）,リラクゼーションサロン アロマガーデン 霧島市 隼人
616,隼人,美容・理容,リラクゼーションサロン＆ヨガ 琥珀,False,全券利用可（14枚）,リラクゼーションサロン＆ヨガ 琥珀 霧島市 隼人
617,隼人,飲食店,レストランすまいる,False,全券利用可（14枚）,レストランすまいる 霧島市 隼人
618,隼人,コンビニ,ローソン 霧島隼人神宮一丁目店,False,全券利用可（14枚）,ローソン 霧島隼人神宮一丁目店 霧島市 隼人
619,隼人,コンビニ,ローソン 霧島隼人真孝店,False,全券利用可（14枚）,ローソン 霧島隼人真孝店 霧島市 隼人
620,隼人,コンビニ,ローソン 霧島隼人日当山店,False,全券利用可（14枚）,ローソン 霧島隼人日当山店 霧島市 隼人
621,隼人,コンビニ,ローソン 隼人姫城店,False,全券利用可（14枚）,ローソン 隼人姫城店 霧島市 隼人
622,隼人,車・バイク・ガソリン,ロータス隼人,False,全券利用可（14枚）,ロータス隼人 霧島市 隼人
623,隼人,衣料・靴・メガネ,ワークショップしんあい,False,全券利用可（14枚）,ワークショップしんあい 霧島市 隼人
624,隼人,カフェ・スイーツ,和菓子屋 隼人庵,False,全券利用可（14枚）,和菓子屋 隼人庵 霧島市 隼人
625,隼人,ドラッグストア・薬局,わかば調剤薬局,False,全券利用可（14枚）,わかば調剤薬局 霧島市 隼人
626,隼人,美容・理容,ワキシングサロン トミーズ（WAX脱毛専門サロン）,False,全券利用可（14枚）,ワキシングサロン トミーズ（WAX脱毛専門サロン） 霧島市 隼人
627,隼人,その他,和味施,False,全券利用可（14枚）,和味施 霧島市 隼人
628,溝辺,サービス,あいら農業協同組合 茶業課,False,全券利用可（14枚）,あいら農業協同組合 茶業課 霧島市 溝辺
629,溝辺,サービス,あいら農業協同組合 溝辺購買店舗,False,全券利用可（14枚）,あいら農業協同組合 溝辺購買店舗 霧島市 溝辺
630,溝辺,住宅・工務店・設備,アイランド工業,False,全券利用可（14枚）,アイランド工業 霧島市 溝辺
631,溝辺,その他,アイリー,False,全券利用可（14枚）,アイリー 霧島市 溝辺
632,溝辺,ドラッグストア・薬局,あおぞら薬局,False,全券利用可（14枚）,あおぞら薬局 霧島市 溝辺
633,溝辺,住宅・工務店・設備,アクアテック,False,全券利用可（14枚）,アクアテック 霧島市 溝辺
634,溝辺,整体・整骨・リラクゼーション,池田鍼灸院,False,全券利用可（14枚）,池田鍼灸院 霧島市 溝辺
635,溝辺,車・バイク・ガソリン,今島石油,False,全券利用可（14枚）,今島石油 霧島市 溝辺
636,溝辺,スーパー・食品,今吉製茶,False,全券利用可（14枚）,今吉製茶 霧島市 溝辺
637,溝辺,スーパー・食品,今吉製茶 時キリシマ,False,全券利用可（14枚）,今吉製茶 時キリシマ 霧島市 溝辺
638,溝辺,車・バイク・ガソリン,岩崎石油,False,全券利用可（14枚）,岩崎石油 霧島市 溝辺
639,溝辺,飲食店,いわさきのキッチンさつま,False,全券利用可（14枚）,いわさきのキッチンさつま 霧島市 溝辺
640,溝辺,レジャー・観光,エアポート山形屋 1号売店,False,全券利用可（14枚）,エアポート山形屋 1号売店 霧島市 溝辺
641,溝辺,レジャー・観光,エアポート山形屋 ２号売店,False,全券利用可（14枚）,エアポート山形屋 ２号売店 霧島市 溝辺
642,溝辺,レジャー・観光,ANAFESTA 鹿児島2Fロビー店,False,全券利用可（14枚）,ANAFESTA 鹿児島2Fロビー店 霧島市 溝辺
643,溝辺,レジャー・観光,ANAFESTA 鹿児島1Fロビー店,False,全券利用可（14枚）,ANAFESTA 鹿児島1Fロビー店 霧島市 溝辺
644,溝辺,スーパー・食品,Aコープみぞべ店,False,全券利用可（14枚）,Aコープみぞべ店 霧島市 溝辺
645,溝辺,飲食店,大空食堂,False,全券利用可（14枚）,大空食堂 霧島市 溝辺
646,溝辺,スーパー・食品,大坪茶舗,False,全券利用可（14枚）,大坪茶舗 霧島市 溝辺
